osm_id,name,name_de,height,latitude,longitude,wikidata,wikipedia,region_source
6201407374,Salzkopf,,815,50.7472672,10.5614287,Q31338965,,thueringen-260721
12473197571,Spatbühl,,815,48.8053089,13.6551046,,,bayern-260721
7695111998,Tetřeví vrch,,815,49.771204,12.4487543,,,bayern-260721
13048847943,,,815,47.7349869,10.0262368,Q136006401,,baden-wuerttemberg
13458521950,,,815,48.549977,9.6718536,Q137791369,,baden-wuerttemberg
1764224954,,,815,47.7338611,10.7758679,,,bayern-260721
2959024212,,,815,50.33525,9.9490662,,,bayern-260721
8442113195,Ameisenberg,,814,48.3269,9.2709,,,baden-wuerttemberg
4104433143,Fuchsbichel,,814,47.7117109,10.7238436,,,bayern-260721
294927217,Fuchshübel,,814,50.7430471,13.7793508,Q30735344,,sachsen-260721
3431214363,Hintere Rhön,,814,50.5636222,10.0729772,,,thueringen-260721
7108832513,Hinterer Höhenberg,,814,50.7907522,10.530583,Q31564647,,thueringen-260721
366084426,Hohe Scharte,,814,50.8206901,10.4810585,Q30699334,,thueringen-260721
11161553346,Kalvarienberg,,814,47.8172306,10.7331517,,de:Kalvarienberg (Bidingen),bayern-260721
3683062476,Kamenec,,814,50.6305931,13.5255075,,,sachsen-260721
8901037639,Nad Vodárnou,,814,50.4750792,13.0265392,,,sachsen-260721
8532601693,Sommerberg,,814,49.0364331,12.7473026,,,bayern-260721
6769694031,Sulzerköpfle,,814,48.375255,8.3203039,Q31301870,,baden-wuerttemberg
10962511175,Sättelekopf,,814,48.3489434,8.3039627,,,baden-wuerttemberg
3215534524,,,814,48.3581201,9.1609381,,,baden-wuerttemberg
2757896584,Auchtert,,813,48.5826479,9.5170272,Q2013660,de:Ochsenwang,baden-wuerttemberg
3302602311,Bühl,,813,48.5746268,9.508987,,,baden-wuerttemberg
494007120,Ellenbogen,,813,50.57278,10.0819093,Q1331914,,thueringen-260721
1602075035,Großer Buchenberg,,813,50.7513045,10.6331875,Q30663389,,thueringen-260721
1991218153,Hochgericht,,813,48.0050863,8.0206263,,,baden-wuerttemberg
431771618,Hohe Matze,,813,49.998148,11.9318713,Q1623493,de:Hohe Matze,bayern-260721
690810625,Jagdschirm,,813,50.527489,11.0555291,Q8553184,,thueringen-260721
972731366,Killerberg,,813,48.3167737,9.071772,Q31535213,,baden-wuerttemberg
7694798716,Mraveniště,Glaserberg,813,49.7616132,12.4189281,,,bayern-260721
12346107625,Röhrlberg,,813,48.9285616,13.3223176,,,bayern-260721
12458883368,Scherzelberg,,813,48.7729422,13.7363112,,,bayern-260721
13120308085,Stephansberg,,813,48.6473615,13.7841576,,,bayern-260721
11627672255,,,813,47.611805,9.9050331,Q136008965,,bayern-260721
300622078,Ameisenbuck,,812,47.7610649,7.6833244,Q31553610,,baden-wuerttemberg
454637814,Breitenstein,,812,48.5833505,9.5014825,Q825221,de:Breitenstein (Schwäbische Alb),baden-wuerttemberg
281417085,Bühlsroder Kopf,,812,50.6015618,10.9063154,,,thueringen-260721
10933603495,Dachsberg,,812,48.9820935,12.8547281,,,bayern-260721
677441746,Kreuzberg,,812,48.3095586,9.2862179,,,baden-wuerttemberg
694107654,Lippertshorn,,812,48.33029,9.26774,,,baden-wuerttemberg
5326057001,Löffelbühl,,812,50.7061042,10.7350012,,,thueringen-260721
11018858615,Masselkopf,,812,48.43518,8.406037,,,baden-wuerttemberg
467168108,Morgenleithe,,812,50.5254992,12.7318509,Q1947729,,sachsen-260721
4104421911,Ob,,812,47.6267094,10.732873,,,bayern-260721
3215534523,Pfaffenberg,,812,48.3633028,9.1520524,Q30620386,,baden-wuerttemberg
677441748,Schneeberg,,812,48.3194,9.28733,Q31522317,,baden-wuerttemberg
1798075032,Schwabenkopf,,812,48.5457203,8.200252,Q30609692,,baden-wuerttemberg
11415748175,Steinbühl,,812,48.1705534,9.2390913,,,baden-wuerttemberg
5537939854,Steinkamm,,812,50.4798696,12.9404704,Q31518868,,sachsen-260721
1846787256,Stubenberg,,812,48.7591014,13.7212919,,,bayern-260721
2704139244,Älbe,,812,48.5101166,9.516718,Q30597701,,baden-wuerttemberg
6822117268,,,812,50.0071923,11.7550911,,,bayern-260721
6769694033,Bocksecke,,811,48.3613289,8.3190564,Q30678102,,baden-wuerttemberg
706232262,Braukopf,,811,50.6797495,10.6355322,,,thueringen-260721
232970858,Hanskühnenburg,,811,51.7281007,10.4031675,Q50328293,,niedersachsen-260721
1851727255,Hintere Haube,,811,50.576947,10.9518911,Q31542121,,thueringen-260721
7123897832,Mittelberg,,811,50.4346413,11.0691429,,,thueringen-260721
10920216277,Oberer Berg,,811,48.9640752,12.8473306,Q31297784,,bayern-260721
11592492549,,,811,47.7315593,10.0060022,,,baden-wuerttemberg
3585940693,Aufberg,,810,48.4050504,9.2477665,,,baden-wuerttemberg
7717933011,Ebenberg,,810,49.3976317,12.7395272,,,bayern-260721
4104433149,Eck,,810,47.6822547,10.7829683,,,bayern-260721
11274541705,Föhrenberg,,810,47.5764386,10.7271673,,,bayern-260721
12564825373,Kleiner Falkenstein,,810,50.7001447,10.6682489,,,thueringen-260721
5537939877,Mühlberg,,810,50.4260022,12.4672446,,,sachsen-260721
4104545535,Müllersbichel,,810,47.6445856,10.8347497,,,bayern-260721
5126065207,Schöllkopf,,810,48.6680623,8.4882056,Q30650358,,baden-wuerttemberg
7418537723,Sonniger Hermann,,810,50.7008737,10.6121895,,,thueringen-260721
3283485115,Spitzberg,,810,49.0156964,12.9405179,Q30620086,,bayern-260721
3431112116,Großer Auersberg,,809,50.3677276,9.8719264,Q1548594,,bayern-260721
7694670476,Kutscherberg,,809,49.7703485,12.3946903,,,bayern-260721
3431191251,Oberhauleite,,809,50.4735637,10.0592566,,,bayern-260721
1654256686,Stückberg,,809,49.5408111,12.5258532,Q2802212,,bayern-260721
11294773109,,,809,47.7281025,9.9989533,Q136682019,,baden-wuerttemberg
1805182056,,,809,47.7106534,11.3137114,,,bayern-260721
2658186355,Beerberg,,808,50.6045272,10.7350983,Q30707301,,thueringen-260721
353074889,Benzenberg,,808,48.3848009,9.2507242,Q31552638,,baden-wuerttemberg
4104433148,Bucheck,,808,47.6778426,10.7592616,Q30815479,,bayern-260721
4876804240,Hangenleithner Hügel,,808,48.8679743,13.1844604,,,bayern-260721
2685124040,Hettstädt,,808,50.5516347,11.1344458,Q1554249,,thueringen-260721
12197240267,Hoher Riegel,,808,49.2253473,13.0355358,,,bayern-260721
280087304,Hundsrück,,808,50.6183604,10.9015815,Q30662722,,thueringen-260721
7123897833,Kallenberg,,808,50.4339798,11.0861758,Q30644716,,thueringen-260721
849398619,Kleiner Auersberg,,808,50.3601269,9.8414381,Q1393390,,bayern-260721
2883551820,Kämmerle,,808,48.5502104,9.5228321,,,baden-wuerttemberg
7112906557,Langer Berg,,808,50.6187928,11.0197593,Q1253775,de:Langer Berg (Thüringer Schiefergebirge),thueringen-260721
3194373475,Leitenwaldhöhe,,808,48.9874629,13.2400056,,,bayern-260721
366085079,Trockenberg,,808,50.8395106,10.4915662,Q31297032,,thueringen-260721
13401375367,,,808,47.914633,8.7416465,Q137573802,,baden-wuerttemberg
6822118609,,,808,50.0063037,11.7477044,,,bayern-260721
1106331759,Baumberg,,807,47.7160725,11.2770198,,,bayern-260721
717887363,Belleck,,807,47.9764839,8.0493057,,,baden-wuerttemberg
4104433144,Dürrer Bichel,,807,47.7021343,10.7537123,,,bayern-260721
13265950881,Fentberg,,807,47.8429955,11.7869901,Q31559303,de:Fentberg,bayern-260721
1270615398,Herrnköpfl,,807,47.6613389,11.6039857,,,bayern-260721
4104433134,Hochbichel,,807,47.7297015,10.9855001,,,bayern-260721
9282812853,Hochoberndorfer Berg,,807,48.8781394,12.9930559,,,bayern-260721
13952906624,Kohlruck,,807,48.9556641,13.2626867,,,bayern-260721
10591401013,Mostberg,,807,50.4637207,9.9671884,,,hessen-260721
3268522762,Rabenberg,,807,50.6240171,13.2535099,Q31527484,,sachsen-260721
2658969413,Sandkopf,,807,49.7332368,7.098109,Q31567566,,rheinland-pfalz-260721
3431224434,Schafküppel,,807,50.5769092,10.0875334,,,thueringen-260721
294927778,Scharspitze,,807,50.7511801,13.7725222,Q31523544,,sachsen-260721
344116638,Scheibenberg,,807,50.537653,12.9253819,Q543899,de:Scheibenberg (Erzgebirge),sachsen-260721
1846783812,Spitzenberg,,807,48.7505129,13.7272164,Q31519957,,bayern-260721
10274323277,Staufelberg,,807,48.0637892,8.7015738,Q31519586,,baden-wuerttemberg
2351512053,Stiefelkopf,,807,50.61894,11.0143913,,,thueringen-260721
294926671,Traugotthöhe,,807,50.7308886,13.8209643,Q30652382,,sachsen-260721
11294773108,Braunenberg,,806,47.7398645,10.022546,Q131251691,,baden-wuerttemberg
13675834882,Daschenberg,,806,49.0041666,12.9428601,,,bayern-260721
366084861,Großer Jagdberg,,806,50.8361178,10.5002893,Q30661432,,thueringen-260721
13706887754,Großer Sauruck,,806,48.9572845,13.318305,,,bayern-260721
316046363,Hoher Eimberg,,806,51.3120287,8.6007054,Q1476134,,hessen-260721
2666777350,Kleiner Erleshügel,,806,50.6140432,10.7570427,,,thueringen-260721
276987758,Steinkuppe,,806,50.7195761,13.5991743,Q2341334,,sachsen-260721
4102642389,Dorniger Bichel,,805,47.6217882,10.7605089,,,bayern-260721
356214325,Drachenkopf,,805,50.7433313,13.6012652,Q30795716,,sachsen-260721
1798095983,Eselskopf,,805,48.5304677,8.174748,Q30609131,,baden-wuerttemberg
2757803298,Filsenberg,,805,48.3990173,9.1126338,Q1415497,de:Filsenberg,baden-wuerttemberg
5537939858,Hirtenberg,,805,50.4811378,12.8261587,,,sachsen-260721
280083456,Hohe Tanne,,805,50.6476051,10.8767137,Q30696185,,thueringen-260721
4166481649,Holzheuer Höhe,,805,47.9092507,10.4272116,,,bayern-260721
11294773107,Kapf,,805,47.7148163,10.010634,Q130481088,,baden-wuerttemberg
283526330,Landmannsklippe,,805,51.7893683,10.6774174,Q123327730,,sachsen-anhalt-260721
280085821,Pferdeberg,,805,50.6406263,10.9046323,Q15392025,,thueringen-260721
391489631,Querenberg,,805,50.5142225,10.0483226,Q31527570,,bayern-260721
2482507658,Schickels Höhe,,805,50.7449682,13.6376434,Q31331533,,sachsen-260721
6855251442,Schindelberg,,805,47.8247168,11.6076604,Q31523018,,bayern-260721
5537939829,Vorderer Märzenberg,,805,50.4840717,12.6862371,Q31516251,,sachsen-260721
11619624682,Zwerenberg,,805,47.6083982,10.0143706,Q130500630,,bayern-260721
1552571383,Banholz,,804,48.4549986,9.36559,Q30608582,,baden-wuerttemberg
11415748176,Breitenberg,,804,48.1663067,9.2368696,,,baden-wuerttemberg
316047226,Hoppernkopf,,804,51.295447,8.5740664,Q1476713,de:Hoppernkopf,hessen-260721
7120209735,Mittelberg,,804,50.5119873,11.1926284,Q1940062,,thueringen-260721
963480025,Mägerkinger Häule,,804,48.28259,9.29778,,,baden-wuerttemberg
1489569773,Stephanshöhe,,804,50.7764997,13.6836483,Q31305367,,sachsen-260721
677441747,Zwieselberg,,804,48.31274,9.28749,,,baden-wuerttemberg
1606992723,,,804,47.7767395,10.8946541,,,bayern-260721
12298778701,,,804,47.5674107,10.2551793,Q138667892,,bayern-260721
475981477,Boßler,,803,48.6086487,9.5943749,Q896224,de:Boßler,baden-wuerttemberg
7694723103,Hochried,,803,49.7291625,12.4084147,,,bayern-260721
2139808963,Hoher Brand,,803,50.3405245,12.3902909,Q1623884,,sachsen-260721
1983412702,Höchst,,803,48.2613589,8.9023959,Q30724228,,baden-wuerttemberg
8587266578,Moserstein,,803,47.6650963,13.0907478,,,bayern-260721
10274310835,Ochsenberg,,803,47.9932204,8.4251636,,,baden-wuerttemberg
492514499,Schubenstein,,803,51.8029495,10.5501257,,,niedersachsen-260721
692991293,Seimberg,,803,50.81084,10.4497681,Q31319491,de:Seimberg,thueringen-260721
3268561320,,,803,50.6223328,13.2762564,,,sachsen-260721
7466700030,,,803,50.3429375,12.4331263,,,sachsen-260721
8442113196,Goldberg,,802,48.3351,9.2701,,,baden-wuerttemberg
280088179,Großer Hader,,802,50.6180228,10.8773559,,,thueringen-260721
11033499267,Hilsenbühl,,802,48.3556,8.31795,,,baden-wuerttemberg
270091902,Hirzenberg,,802,48.6639265,13.8260181,,,bayern-260721
677441740,Ittenhalde,,802,48.31256,9.26996,,,baden-wuerttemberg
677441745,Mettlau,,802,48.31633,9.28025,,,baden-wuerttemberg
897096557,Rauhhügel,,802,50.5433926,11.2167899,Q1281647,,thueringen-260721
10969477050,Rußenkopf,,802,48.5101452,8.3922782,Q30609172,,baden-wuerttemberg
7100304003,Saarberg,,802,50.4812322,11.0148702,Q31339690,,thueringen-260721
6391953990,Schnallenkopf,,802,48.2126627,8.1983728,Q31566533,,baden-wuerttemberg
5537939883,Schwarzberg,,802,50.3792847,12.4289703,Q1768306,,sachsen-260721
1741184504,Steinberg,,802,49.8063056,12.4654949,Q23806690,,bayern-260721
7717901519,kl. Ebenberg,,802,49.3966053,12.7433467,,,bayern-260721
679928487,Bannholz,,801,48.30405,9.26586,,,baden-wuerttemberg
431925350,Dalherdakuppe,,801,50.4102361,9.8278846,Q2673000,,bayern-260721
670954261,Fahrenberg,,801,49.6675852,12.3657102,Q20999827,,bayern-260721
6822087234,Föllmarsberg,,801,50.0380605,11.7691342,,,bayern-260721
1777961560,Großes Dürrmaul,,801,49.8255448,12.4702016,,,bayern-260721
9290721329,Hochberg,,801,48.8744024,13.1233516,,,bayern-260721
7120222269,Igelskuppe,,801,50.4893723,11.1599755,,,thueringen-260721
6449540121,Kapf,,801,47.9976734,8.4245095,,,baden-wuerttemberg
361281003,Lerchenköpfe,,801,51.8082367,10.5348352,Q1820245,de:Lerchenköpfe,niedersachsen-260721
7120222264,Löschleitenberg,,801,50.4985363,11.0657143,Q31311632,,thueringen-260721
316046882,Mittelsberg,,801,51.2761808,8.5827664,Q1801470,,hessen-260721
1784672858,Schafbuckel,,801,48.5760003,9.538354,Q31523746,,baden-wuerttemberg
10962393606,Stirnle,,801,48.34421,8.30023,,,baden-wuerttemberg
5276187593,,,801,48.4195177,9.1236681,,,baden-wuerttemberg
9919626062,,,801,47.6122532,9.86774,,,bayern-260721
6819795689,Hirschhorn,,800,50.0293265,11.7583281,,,bayern-260721
3697083967,Marbling,,800,47.6094209,12.1513748,Q114837242,,bayern-260721
3060378641,Sommerberg,,800,50.5023083,10.9624106,,,thueringen-260721
1269794491,Weinberg,,800,47.6737426,11.5905144,,,bayern-260721
480468115,Winterleiten,,800,47.7938499,10.9812265,,,bayern-260721
1606992722,,,800,47.7729136,10.8917664,,,bayern-260721
7717901516,,,800,49.3428523,12.7502239,,,bayern-260721
7694798712,Buchberg,,799,49.7737123,12.409873,Q31550724,,bayern-260721
1087998544,Hellenberg,,799,50.7281066,10.6055249,Q30758414,,thueringen-260721
391489608,Kesselstein,,799,50.4448601,9.969175,Q30617438,,hessen-260721
10270444114,Leutenberg,,799,47.9890862,8.8400998,,,baden-wuerttemberg
11126251107,Ludwigshöhe,,799,48.4381055,9.5608446,,,baden-wuerttemberg
11294773106,Menelzhofer Berg,,799,47.7180052,10.0171388,Q130481186,,baden-wuerttemberg
897096575,Roter Berg,,799,50.4941983,11.2350761,Q8553181,,thueringen-260721
282268359,Rumpelsberg,,799,50.6873037,10.8406846,Q1805701,,thueringen-260721
1593649490,,,799,47.8538483,10.8221183,,,bayern-260721
11294773104,Aigeltshofer Berg,,798,47.7283479,10.0567496,Q131249014,,baden-wuerttemberg
59059732,Altkönig,,798,50.2125009,8.4815933,Q442204,de:Altkönig,hessen-260721
373135471,Berlachberg,,798,47.8225979,10.917586,,,bayern-260721
14006395522,Epprechtstein,,798,50.1459375,11.9171673,,,bayern-260721
2517400143,Gießhübel,,798,50.7302882,13.7111986,,,sachsen-260721
2369640930,Große Grube,,798,51.27175,8.5979204,,,hessen-260721
1106331899,Hohe Lüß,,798,47.7158247,11.2634319,Q30713268,,bayern-260721
3657556429,Limberg,,798,50.470461,11.1974426,,,thueringen-260721
3106093354,Menkenberg,,798,47.7373509,12.6583074,,,bayern-260721
3328243803,Mönchberg,,798,48.5654365,9.5289121,Q31305477,,baden-wuerttemberg
10434871408,Rommetsberg,,798,48.3402985,9.384256,,,baden-wuerttemberg
13675834879,Schönhöhe,,798,49.0114435,12.9375601,,,bayern-260721
10780600169,Tannenberg,,798,48.8652723,13.0514789,,,bayern-260721
7129263593,Wasserberg,,798,50.4134345,11.0967651,,,thueringen-260721
3431101984,Bremerkopf,,797,50.4141177,9.8645601,Q30664258,,hessen-260721
3431214361,Gerstenstein,,797,50.543972,10.0458386,,,hessen-260721
724273856,Grauhübel,,797,50.625395,13.4665253,Q30667286,,sachsen-260721
1314229370,Habichtsberg,,797,50.4948156,12.981131,Q31542895,,sachsen-260721
399575915,Meisenbühl,,797,48.4013813,9.1222062,,,baden-wuerttemberg
4885456188,Sauberg,,797,50.4576372,12.768876,Q2226997,,sachsen-260721
6391836171,Steinberg,,797,48.181302,8.1106818,Q31561830,,baden-wuerttemberg
851340421,,,797,48.3691676,9.2894705,,,baden-wuerttemberg
11478543750,,,797,47.676116,10.0939196,,,baden-wuerttemberg
11021576860,,,797,50.7245585,13.6493973,,,sachsen-260721
3431214362,Grabenberg,,796,50.5295907,10.0663375,Q30669940,ceb:Grabenberg,bayern-260721
5537938586,Hinterer Stangenberg,,796,50.6699187,13.5030958,Q30736776,,sachsen-260721
4216010617,Hoher Stein,,796,47.6228228,11.5000257,Q31538825,,bayern-260721
6653891186,Kastensteinhöhe,,796,47.6550841,12.965958,Q30628415,,bayern-260721
944258039,Killberg,,796,48.33746,9.2813,,,baden-wuerttemberg
10274391016,Kirchberg,,796,48.0220282,8.9435792,,,baden-wuerttemberg
10797352153,Kleiner Rachelberg,,796,48.858687,13.1729936,,,bayern-260721
2112817630,Schachen,,796,48.3585907,9.4586218,Q1755352,,baden-wuerttemberg
4526731172,Winterkapf,,796,47.9854322,8.0260727,,,baden-wuerttemberg
13401375374,,,796,47.9143781,8.739335,,,baden-wuerttemberg
1625869185,,,796,47.8519806,11.0211978,,,bayern-260721
7722309560,,,796,49.5153878,12.5805473,,,bayern-260721
7422296887,Bernecker,,795,50.5106294,12.7196913,Q31552595,,sachsen-260721
11033502314,Buchhöhe,,795,48.34523,8.32177,,,baden-wuerttemberg
9286591362,Eisenrichterstein,,795,47.690193,12.9362886,,,bayern-260721
13458729789,Gerstenberg,,795,48.4621548,9.2961731,Q137802222,,baden-wuerttemberg
1144239484,Höllersberg,,795,47.7836047,11.7294061,Q31538240,,bayern-260721
412937938,Kuhberg,,795,50.519938,12.498929,Q1791180,de:Kuhberg (Stützengrün),sachsen-260721
4104433151,Kögelhalde,,795,47.6633092,10.7593886,,,bayern-260721
435520709,Locherstein,,795,48.4099972,9.2691977,,,baden-wuerttemberg
8989067594,Luxberg,,795,50.4696608,13.0137455,,,sachsen-260721
800566603,Schießberg,,795,50.5050334,12.9527959,,,sachsen-260721
11592492494,,,795,47.7165617,10.0116724,,,baden-wuerttemberg
1607004546,,,795,47.7605519,10.8824585,,,bayern-260721
366524560,Alter Hau,,794,48.4485177,9.3543986,,,baden-wuerttemberg
258380648,Döbraberg,,794,50.2780483,11.6432467,Q883084,de:Döbraberg,bayern-260721
1243571613,Fürstenhöhe,,794,48.1225425,9.1597572,Q30733207,,baden-wuerttemberg
7123890504,Göritzberg,,794,50.4616483,11.1368721,Q30671277,,thueringen-260721
10434871407,Hausberg,,794,48.3089458,9.4024002,Q31542051,,baden-wuerttemberg
7110612097,Kleiner Münzeberg,,794,50.7335891,10.6890742,Q31340112,,thueringen-260721
3268561317,Ochsenkopf,,794,50.6157098,13.2583202,Q31528918,,sachsen-260721
7100286171,Pechseifenberg,,794,50.500425,11.0236562,,,thueringen-260721
7699476987,Plešský vrch,,794,49.5478982,12.5989881,,,bayern-260721
482895417,Roter Berg,Roter Berg,794,47.8269621,10.9430155,,,bayern-260721
13398525347,,,794,47.837389,10.2109538,Q137561502,,bayern-260721
2883119391,Hohe Pön,,793,51.2670791,8.6235952,Q1623501,,hessen-260721
5440135923,Kagerstein,,793,49.2351093,12.9690945,,,bayern-260721
3388586236,Lauh,,793,48.4895355,9.5084035,,,baden-wuerttemberg
277812731,Lausche / Luž,Lausche,793,50.8491131,14.6467694,Q159671,cs:Luž,sachsen-260721
3657555883,Limberg,,793,50.4765207,11.2035518,,,thueringen-260721
7695111994,Na Hranicích,Platte,793,49.7794282,12.4509752,,,bayern-260721
5457367750,Sannekopf,,793,48.3209365,8.3039123,,,baden-wuerttemberg
814886713,Saußberg,,793,48.70479,13.60592,,,bayern-260721
10431738103,Schönberg,,793,48.4396025,9.2270464,Q31522059,,baden-wuerttemberg
428608606,Staffelberg,,793,48.6510959,13.6513777,Q267491,de:Staffelberg (Niederbayern),bayern-260721
3520548523,Türnleberg,,793,48.0485054,8.5591095,Q2465114,,baden-wuerttemberg
7108864502,Vorderer Höhenberg,,793,50.7760399,10.5200746,Q31564663,,thueringen-260721
409009134,Wachbühl,,793,47.8729963,9.9706344,Q2538325,,baden-wuerttemberg
248779252,Wetzstein,,793,50.4461646,11.4515362,Q2566264,de:Wetzstein (Frankenwald),thueringen-260721
3431214366,,,793,50.5156161,10.0809036,,,bayern-260721
1777968664,Ahornberg,,792,49.85187,12.4431607,,,bayern-260721
6412085792,Heuberg,,792,50.4696904,10.9826224,Q30745435,,thueringen-260721
5126007070,Hohe Warte,,792,48.6757162,8.4925275,,,baden-wuerttemberg
4104433137,Roßkopf,,792,47.7275443,10.8825955,,,bayern-260721
10265681379,Ruxenkopf,,792,48.3164004,8.3074987,,,baden-wuerttemberg
12346107624,Schneiderhöhe,,792,48.9258125,13.3312011,,,bayern-260721
11618198251,Stanpfleiten,,792,47.7640466,11.9822916,,,bayern-260721
4104433159,Birkenbichel,,791,47.6931356,10.8432485,,,bayern-260721
6412085794,Frohnberg,,791,50.4795492,10.9578628,Q30743236,,thueringen-260721
7110612094,Hubenstein,,791,50.74258,10.6260988,,,thueringen-260721
851320258,Katzensteig,,791,48.3907728,9.2673749,,,baden-wuerttemberg
11369107791,Lippental Hochberg,,791,48.4333116,9.2424623,,,baden-wuerttemberg
2377882741,Lüttekefeld,,791,51.2610736,8.5878944,,,hessen-260721
1860567348,Nähertalskopf,,791,50.7410203,10.6443428,,,thueringen-260721
13069471258,Rendlberg,,791,48.8490304,13.5754026,,,bayern-260721
8972128793,Warmberg,,791,48.3124,9.3349,Q31290893,,baden-wuerttemberg
1240424084,,,791,47.8561735,8.7247929,,,baden-wuerttemberg
2662864797,,,791,48.4781059,9.3413524,,,baden-wuerttemberg
1606992720,,,791,47.767802,10.8720583,,,bayern-260721
3659514823,Billstein,,790,50.5419812,10.0436206,,,hessen-260721
1261947291,Bläsiberg,,790,48.5727968,9.6056839,Q30687778,,baden-wuerttemberg
7284872208,Boschel,,790,48.2489064,8.3127563,,,baden-wuerttemberg
2464722089,Kesselshaupt,,790,50.6507258,10.8696591,,,thueringen-260721
12426918195,Kleiner Spatberg,,790,48.8729153,13.5637593,,,bayern-260721
7096655339,Kohlhieb,,790,50.56496,10.9342221,Q1778659,,thueringen-260721
897130006,Spitzer Berg,,790,50.5526135,11.190954,Q2311582,,thueringen-260721
13120308073,Stiftberg,,790,48.6221766,13.7393659,,,bayern-260721
1851727252,Vordere Haube,,790,50.5804347,10.961533,Q135646319,de:Haube (Thüringer Wald),thueringen-260721
4104433157,Wilder Bichel,,790,47.658804,10.8032086,,,bayern-260721
728409145,,,790,48.2309563,8.1760516,,,baden-wuerttemberg
1817738049,,,790,47.6636816,11.3936458,,,bayern-260721
3942501807,,,790,48.9500169,13.2448311,,,bayern-260721
7722269778,,,790,49.5267335,12.6146114,,,bayern-260721
5104503967,Burgberg,,789,47.7843709,10.819529,,,bayern-260721
268390609,Farrenkopf,,789,48.2567099,8.1811352,Q1397118,de:Farrenkopf (Hausach),baden-wuerttemberg
366528666,Hirnberg,,789,48.4557917,9.3329378,Q31540583,,baden-wuerttemberg
11388520556,Irrleberg,,789,48.1254952,9.1373753,Q30656669,,baden-wuerttemberg
7096637922,Meisenhügel,,789,50.6024453,10.8562275,,,thueringen-260721
3118226549,Regenburren,,789,48.3924811,9.6139809,Q31359992,,baden-wuerttemberg
1593470031,Reischberg,,789,47.8702689,10.8226231,Q31804520,,bayern-260721
364416120,Schwartenberg,,789,50.6591578,13.4654937,Q2253260,,sachsen-260721
1261947307,Sickenbühl,,789,48.5866809,9.6073824,Q31318693,,baden-wuerttemberg
7722309561,,,789,49.518578,12.5734448,,,bayern-260721
1805181988,Aidlinger Höhe,,788,47.7157219,11.2558744,,,bayern-260721
927054548,Auchtertburren,,788,48.24705,9.29407,,,baden-wuerttemberg
7722269776,Buchsberg,,788,49.4689747,12.5622654,Q31550515,,bayern-260721
264395178,Gießstein,,788,48.4213329,9.2471103,Q31545315,,baden-wuerttemberg
7722312967,Greiner,,788,49.5301109,12.5197148,,,bayern-260721
8538347091,Hornbühl,,788,48.0835874,8.0620048,Q31560684,,baden-wuerttemberg
12188969661,Rote Höhe,,788,49.0375304,13.1797528,,,bayern-260721
247094611,Ursulahochberg,,788,48.4508802,9.2719766,,,baden-wuerttemberg
3528011896,,,788,48.4434856,9.6639303,,,baden-wuerttemberg
7722269775,,,788,49.4696022,12.5550127,,,bayern-260721
12247788980,,,788,47.6061197,9.9084717,,,bayern-260721
12175543866,,,788,50.7075506,13.5856367,,,sachsen-260721
586433592,,,788,50.6399836,10.9108838,,,thueringen-260721
12325711744,Amalienhöhe,,787,47.8222195,9.3199978,Q113994749,,baden-wuerttemberg
13136988093,Fuchsenhöh,,787,48.8528215,13.6040562,,,bayern-260721
6412085795,Grendel,,787,50.4783488,10.9387741,Q1535641,,thueringen-260721
2270497671,Hoffnungskopf,,787,50.6321229,10.7668625,,,thueringen-260721
10299573493,Häuelkopf,,787,47.6569006,7.9335998,,,baden-wuerttemberg
13725789207,Höchelberg,,787,48.8807194,13.2155871,,,bayern-260721
3431191249,Ilmenberg,,787,50.4772316,10.0753337,Q15646754,de:Ilmenberg,bayern-260721
437963582,Kogeri,,787,49.7563382,12.3420615,,,bayern-260721
1447200908,Rehhübel,,787,50.4224884,12.3653538,Q1670985,en:Rehhübel,sachsen-260721
11230920089,Wachtfelsen,,787,48.0163421,8.9017364,,,baden-wuerttemberg
10274323275,Wiedberg,,787,47.8739003,8.6388987,,,baden-wuerttemberg
13410166717,,,787,48.5405595,9.7018251,Q137791305,,baden-wuerttemberg
2065530201,Bol,,786,47.7768021,8.6249328,,,baden-wuerttemberg
2464722084,Bundschildskopf,,786,50.678276,10.8450863,,,thueringen-260721
2958534655,Farnsberg,,786,50.3144771,9.8977646,Q31547383,,bayern-260721
8569819697,Gsteinachhöhe,,786,49.0709112,12.8419805,,,bayern-260721
13758349626,Hamerský vrch,,786,50.4235991,12.7357174,,,sachsen-260721
10969573041,Hartmannssteig,,786,48.53193,8.41944,,,baden-wuerttemberg
13696088467,Hochleiten,,786,49.042675,13.2512283,,,bayern-260721
10746851344,Kohlerberg,,786,47.8819307,8.6456179,,,baden-wuerttemberg
277023683,Kohlhaukuppe,,786,50.7438669,13.7930069,Q1778657,,sachsen-260721
12197883817,Kronwithöhe,,786,49.2256941,13.0079976,,,bayern-260721
13448147156,Kälberstein,,786,47.6354477,12.9923663,,,bayern-260721
324788230,Meuselbacher Kuppe,,786,50.572948,11.1088261,Q1609662,,thueringen-260721
13341102258,Schafhausberg,,786,48.4811843,9.2955472,Q137162753,,baden-wuerttemberg
1086308195,Steinhauck,,786,50.6915338,10.6199465,,,thueringen-260721
364304203,Thierberg,,786,50.4460451,12.44278,Q142942,,sachsen-260721
